date,country,fx_lcu_per_usd,fx_return
2015-01-23,php,44.361,-0.3038592432148768
2015-01-26,php,44.158,-0.45865939713092274
2015-01-27,php,44.082,-0.17225752219554025
2015-01-28,php,44.117,0.07936598337212608
2015-01-29,php,44.14,0.05212051286735963
2015-01-30,php,44.132,-0.01812579305306982
2015-02-02,php,44.084,-0.10882380687640136
2015-02-03,php,44.191,0.24242436115065047
2015-02-04,php,44.094,-0.21974296660127737
2015-02-05,php,44.053,-0.09302642848143527
2015-02-06,php,44.129,0.17237082129550885
2015-02-09,php,44.163,0.07701717410557585
2015-02-10,php,44.315,0.34358857463754333
2015-02-11,php,44.354,0.08796761554759058
2015-02-12,php,44.353,-0.00225461350296107
2015-02-13,php,44.396,0.09690250789256004
2015-02-18,php,44.279,-0.26388512634785144
2015-02-19,php,44.279,0
2015-02-20,php,44.236,-0.09715868131410232
2015-02-23,php,44.206,-0.06784107358632774
2015-02-24,php,44.256,0.1130429005097522
2015-02-25,php,44.314,0.1309698730736386
2015-02-26,php,44.168,-0.330010923134072
2015-02-27,php,44.087,-0.1835590566956924
2015-03-02,php,44.082,-0.01134185485911487
2015-03-03,php,44.129,0.10656268367346122
2015-03-04,php,44.089,-0.09068444703168588
2015-03-05,php,44.084,-0.01134134033176081
2015-03-06,php,44.159,0.1699851955607734
2015-03-09,php,44.118,-0.0928894342762998
2015-03-10,php,44.25,0.29875090117981173
2015-03-11,php,44.263,0.02937421642803528
2015-03-12,php,44.342,0.1783195551799288
2015-03-13,php,44.271,-0.16024740205957677
2015-03-16,php,44.271,0
2015-03-17,php,44.402,0.29546783193041826
2015-03-18,php,44.461,0.1327886942135148
2015-03-19,php,44.691,0.5159738654703983
2015-03-20,php,44.661,-0.06715015025355875
2015-03-23,php,44.831,0.3799226846720849
2015-03-24,php,44.821,-0.02230848177724453
2015-03-25,php,44.69,-0.292701664661843
2015-03-26,php,44.772,0.1833181081661195
2015-03-27,php,44.827,0.12276924275522738
2015-03-30,php,44.796,-0.06917867341265094
2015-03-31,php,44.796,0
2015-04-01,php,44.725,-0.15862203256640228
2015-04-02,php,NA,NA
2015-04-03,php,NA,NA
2015-04-06,php,44.623,NA
2015-04-07,php,44.399,-0.5032474506258211
2015-04-08,php,44.484,0.19126272945748649
2015-04-09,php,NA,NA
2015-04-10,php,44.559,NA
2015-04-13,php,44.515,-0.0987942689870458
2015-04-14,php,44.633,0.2647284715599607
2015-04-15,php,44.634,0.0022404696025102302
2015-04-16,php,44.555,-0.17715193725762468
2015-04-17,php,44.412,-0.3214677872664051
2015-04-20,php,44.337,-0.16901602914738412
2015-04-21,php,44.23,-0.24162510203100673
2015-04-22,php,44.29,0.1355626054871717
2015-04-23,php,44.213,-0.17400544485117742
2015-04-24,php,44.268,0.1243204915943874
2015-04-27,php,44.224,-0.0994440257334528
2015-04-28,php,44.248,0.05425445471725076
2015-04-29,php,44.259,0.02485679111625671
2015-04-30,php,44.3,0.09259364475502352
2015-05-04,php,44.518,0.49089247173284
2015-05-05,php,44.653,0.3027892546713318
2015-05-06,php,44.626,-0.06048455028202504
2015-05-07,php,44.526,-0.22433605962595135
2015-05-08,php,44.65,0.27810191064561174
2015-05-11,php,44.69,0.08954556228522037
2015-05-12,php,44.609,-0.18141305549828068
2015-05-13,php,44.796,0.4183217330069766
2015-05-14,php,44.761,-0.07816251500583071
2015-05-15,php,44.569,-0.429867448018717
2015-05-18,php,44.512,-0.12797343491692814
2015-05-19,php,44.455,-0.12813741679300605
2015-05-20,php,44.527,0.16183051788782876
2015-05-21,php,44.611,0.1884718635489779
2015-05-22,php,44.51,-0.22665823597072257
2015-05-26,php,44.621,0.249071720016536
2015-05-27,php,44.69,0.15451627174316585
2015-05-28,php,44.725,0.07828664494229365
2015-05-29,php,44.65,-0.16783220722751402
2015-06-01,php,44.567,-0.1860632479127489
2015-06-02,php,44.549,-0.04039678676059921
2015-06-03,php,44.657,0.24213629748439655
2015-06-04,php,44.657,0
2015-06-05,php,44.808,0.3375624956913015
2015-06-08,php,44.911,0.22960586999487553
2015-06-09,php,45.103,0.42660095358790784
2015-06-10,php,45.021,-0.18197155613970395
2015-06-11,php,44.966,-0.12223989431512372
2015-06-12,php,NA,NA
2015-06-15,php,45.039,NA
2015-06-16,php,45.261,0.49169534277693216
2015-06-17,php,45.157,-0.23004279206291223
2015-06-18,php,45.138,-0.04208427992784536
2015-06-19,php,45.017,-0.2684267598100032
2015-06-22,php,45.011,-0.01332918649503689
2015-06-23,php,45.026,0.03331963556929551
2015-06-24,php,45.128,0.22627957388929865
2015-06-25,php,45.145,0.03766353217677931
2015-06-26,php,45.143,-0.0044302675889174
2015-06-29,php,45.142,-0.00221520739884795
2015-06-30,php,45.2,0.1284009828620647
2015-07-01,php,45.137,-0.13947775598786016
2015-07-02,php,45.074,-0.1396725681833466
2015-07-06,php,45.076,0.00443704936290423
2015-07-07,php,45.124,0.106430165257132
2015-07-08,php,45.141,0.03766687021764525
2015-07-09,php,45.232,0.20138765063841824
2015-07-10,php,45.17,-0.1371651284721942
2015-07-13,php,45.154,-0.03542801507316895
2015-07-14,php,45.151,-0.00664415038169607
2015-07-15,php,45.205,0.11952721773655917
2015-07-16,php,45.2,-0.01106133511439289
2015-07-17,php,NA,NA
2015-07-20,php,45.262,NA
2015-07-21,php,45.259,-0.00662829619888505
2015-07-22,php,45.282,0.05080571342208628
2015-07-23,php,45.247,-0.07732329252250203
2015-07-24,php,45.349,0.22517559958150635
2015-07-27,php,45.466,0.2576668275778182
2015-07-28,php,45.536,0.15384280302872533
2015-07-29,php,45.504,-0.07029877266662155
2015-07-30,php,45.478,-0.05715416391760541
2015-07-31,php,45.618,0.30736829327548953
2015-08-03,php,45.681,0.13800810523503235
2015-08-04,php,45.674,-0.01532483173050103
2015-08-05,php,45.722,0.105037429237953
2015-08-06,php,45.738,0.03498797324121838
2015-08-07,php,45.782,0.09615385356216422
2015-08-10,php,45.779,-0.00655300837926198
2015-08-11,php,45.73,-0.10709330160567632
2015-08-12,php,45.86,0.28387397597944286
2015-08-13,php,46.214,0.768950505655619
2015-08-14,php,46.129,-0.18409630184517137
2015-08-17,php,46.208,0.1711123802498271
2015-08-18,php,46.287,0.1708200858637543
2015-08-19,php,46.35,0.13601478828655367
2015-08-20,php,46.306,-0.0949749682857437
2015-08-21,php,NA,NA
2015-08-24,php,46.369,NA
2015-08-25,php,46.797,0.918796580147152
2015-08-26,php,46.711,-0.18394153280585357
2015-08-27,php,46.656,-0.11781465905897905
2015-08-28,php,46.705,0.104968893861912
2015-08-31,php,NA,NA
2015-09-01,php,46.704,NA
2015-09-02,php,46.696,-0.01713062102690621
2015-09-03,php,46.717,0.04496162280149818
2015-09-04,php,46.766,0.10483190416965547
2015-09-08,php,46.913,0.3138379373294864
2015-09-09,php,46.988,0.15974274171433045
2015-09-10,php,46.815,-0.3688585570786884
2015-09-11,php,46.926,0.23682284566768352
2015-09-14,php,46.821,-0.2240072619003275
2015-09-15,php,46.771,-0.1068467492023828
2015-09-16,php,46.743,-0.05988408331751849
2015-09-17,php,46.7,-0.09203472284755598
2015-09-18,php,46.517,-0.3926327495943127
2015-09-21,php,46.493,-0.05160735519331716
2015-09-22,php,46.516,0.04945758038212844
2015-09-23,php,46.552,0.07736279235723842
2015-09-24,php,46.738,0.39875709392456216
2015-09-25,php,NA,NA
2015-09-28,php,46.902,NA
2015-09-29,php,46.818,-0.17925741035691445
2015-09-30,php,46.926,0.2304148484850277
2015-10-01,php,46.831,-0.2026516047055615
2015-10-02,php,46.705,-0.26941514756617657
2015-10-05,php,46.79,0.18182795533130405
2015-10-06,php,46.58,-0.4498240421930255
2015-10-07,php,46.405,-0.3764052408838481
2015-10-08,php,46.273,-0.284857440294628
2015-10-09,php,46.125,-0.32035352837187503
2015-10-13,php,45.867,-0.5609198114104874
2015-10-14,php,45.983,0.2525858719062857
2015-10-15,php,46.092,0.23676361861189044
2015-10-16,php,45.796,-0.644264809020223
2015-10-19,php,45.975,0.39010194288189304
2015-10-20,php,46.089,0.24765393262478064
2015-10-21,php,46.184,0.2059107941999816
2015-10-22,php,46.414,0.4967720101934248
2015-10-23,php,46.528,0.24531440504875768
2015-10-26,php,46.454,-0.15917062576291663
2015-10-27,php,46.607,0.32881687893673295
2015-10-28,php,46.655,0.1029358243192835
2015-10-29,php,46.771,0.2483250050516972
2015-10-30,php,46.89,0.2541080364992787
2015-11-02,php,46.859,-0.06613404117352673
2015-11-03,php,46.796,-0.13453635044049506
2015-11-04,php,46.798,0.00427377823433161
2015-11-05,php,46.743,-0.11759550643710703
2015-11-06,php,46.906,0.3481087136058214
2015-11-09,php,46.902,-0.00852805731370587
2015-11-10,php,47.154,0.5358522645844577
2015-11-11,php,47.21,0.1186893446102566
2015-11-12,php,47.131,-0.16747759397381934
2015-11-13,php,46.993,-0.2932304170704114
2015-11-16,php,47.032,0.08295666522006861
2015-11-17,php,47.032,0
2015-11-18,php,47.032,0
2015-11-19,php,NA,NA
2015-11-20,php,NA,NA
2015-11-23,php,47.196,NA
2015-11-24,php,47.147,-0.10387629056958224
2015-11-25,php,47.134,-0.0275771366073485
2015-11-30,php,47.069,-0.1379998732852883
2015-12-01,php,47.168,0.21010863338211117
2015-12-02,php,47.153,-0.03180627882755083
2015-12-03,php,47.152,-0.00212077832570933
2015-12-04,php,47.155,0.00636220005092447
2015-12-07,php,47.081,-0.15705253875459846
2015-12-08,php,47.112,0.06582230339673423
2015-12-09,php,47.167,0.11667498857503844
2015-12-10,php,47.153,-0.02968617494238934
2015-12-11,php,47.182,0.06148301460444649
2015-12-14,php,47.229,0.0995646775961312
2015-12-15,php,47.339,0.23263693767434648
2015-12-16,php,47.38,0.08657186532943228
2015-12-17,php,47.324,-0.1182632339223222
2015-12-18,php,47.305,-0.040156823500892
2015-12-21,php,47.435,0.2744354688432704
2015-12-22,php,47.302,-0.2807774942768848
2015-12-23,php,47.298,-0.0084566596245228
2015-12-24,php,NA,NA
2015-12-28,php,47.275,NA
2015-12-29,php,47.166,-0.23083205048468616
2015-12-30,php,NA,NA
2015-12-31,php,NA,NA
2016-01-04,php,47.118,NA
2016-01-05,php,47.125,0.01485521473818529
2016-01-06,php,47.045,-0.16990553094458072
2016-01-07,php,46.95,-0.2021384804456794
2016-01-08,php,47.07,0.2552649758778891
2016-01-11,php,47.019,-0.10840800730100852
2016-01-12,php,47.271,0.5345224307977237
2016-01-13,php,47.325,0.11416974473683617
2016-01-14,php,47.457,0.2785340789165591
2016-01-15,php,47.679,0.46670114982401145
2016-01-19,php,47.75,0.14880175439468957
2016-01-20,php,47.673,-0.1613867028130045
2016-01-21,php,47.782,0.22837996412192751
2016-01-22,php,47.868,0.17982231714417374
2016-01-25,php,47.857,-0.02298250205989838
2016-01-26,php,47.813,-0.09198286422558156
2016-01-27,php,47.987,0.36325718441716504
2016-01-28,php,47.888,-0.20651897822436815
2016-01-29,php,47.823,-0.13582557907239057
2016-02-01,php,47.685,-0.28898122887435207
2016-02-02,php,47.685,0
2016-02-03,php,47.73,0.094324798692913
2016-02-04,php,47.882,0.3179519893982352
2016-02-05,php,47.753,-0.26977587334644504
2016-02-08,php,NA,NA
2016-02-09,php,47.71,NA
2016-02-10,php,47.737,0.05657590227077236
2016-02-11,php,47.538,-0.417738733956341
2016-02-12,php,47.431,-0.2253367841629661
2016-02-16,php,47.488,0.12010241753848128
2016-02-17,php,47.508,0.04210703670790572
2016-02-18,php,47.658,0.31523889670559413
2016-02-19,php,47.559,-0.20794613498495984
2016-02-22,php,47.665,0.22263304163407935
2016-02-23,php,47.63,-0.07345611327722601
2016-02-24,php,47.623,-0.0146976998364412
2016-02-25,php,NA,NA
2016-02-26,php,47.677,NA
2016-02-29,php,47.56,-0.24570294919135097
2016-03-01,php,47.568,0.01681944331606288
2016-03-02,php,47.391,-0.3727929000671981
2016-03-03,php,47.26,-0.27680654963080364
2016-03-04,php,47.115,-0.30728501000418795
2016-03-07,php,46.956,-0.33804286424441443
2016-03-08,php,46.821,-0.28791727877495177
2016-03-09,php,46.978,0.3347586789117507
2016-03-10,php,46.94,-0.08092165947664043
2016-03-11,php,46.744,-0.4184285170741209
2016-03-14,php,46.692,-0.11130614617194112
2016-03-15,php,46.506,-0.3991507262987248
2016-03-16,php,46.732,0.48478183274727193
2016-03-17,php,46.828,0.20521597625240415
2016-03-18,php,46.443,-0.8255560390987959
2016-03-21,php,46.27,-0.37319513075297905
2016-03-22,php,46.493,0.4807960708066883
2016-03-23,php,46.256,-0.5110578352985229
2016-03-24,php,NA,NA
2016-03-25,php,NA,NA
2016-03-28,php,46.319,NA
2016-03-29,php,46.454,0.2910331568189317
2016-03-30,php,46.329,-0.26944607444514546
2016-03-31,php,46.108,-0.4781644170207766
2016-04-01,php,45.989,-0.2584233280694903
2016-04-04,php,46.065,0.1651205102824349
2016-04-05,php,46.017,-0.10425491268137854
2016-04-06,php,46.222,0.4444981787097735
2016-04-07,php,46.257,0.07569286361457372
2016-04-08,php,46.125,-0.285770149663378
2016-04-11,php,46.192,0.14515205598879533
2016-04-12,php,46.115,-0.16683462328970222
2016-04-13,php,46.071,-0.09545918760167638
2016-04-14,php,45.983,-0.1911921846016185
2016-04-15,php,46.256,0.5919422308340749
2016-04-18,php,46.134,-0.26409799958910796
2016-04-19,php,46.174,0.08666638320335984
2016-04-20,php,46.099,-0.16256113167738562
2016-04-21,php,46.133,0.07372712624711397
2016-04-22,php,46.384,0.5426043123469615
2016-04-25,php,46.578,0.4173754472299062
2016-04-26,php,46.777,0.4263302477947484
2016-04-27,php,46.844,0.14313030503450008
2016-04-28,php,46.787,-0.12175456214604807
2016-04-29,php,46.773,-0.0299273195906391
2016-05-02,php,46.887,0.24343381656422025
2016-05-03,php,46.999,0.23858733597976745
2016-05-04,php,46.956,-0.09153318716883518
2016-05-05,php,47.062,0.22548883174131615
2016-05-06,php,47.205,0.3033937850791091
2016-05-09,php,47.205,0
2016-05-10,php,47.247,0.08893406760734912
2016-05-11,php,46.92,-0.694513607527858
2016-05-12,php,46.638,-0.6028364309137224
2016-05-13,php,46.584,-0.11585249413186284
2016-05-16,php,46.672,0.1887278590546604
2016-05-17,php,46.519,-0.32835818366434566
2016-05-18,php,46.385,-0.2884700183487521
2016-05-19,php,46.596,0.4538569432295691
2016-05-20,php,46.855,0.5543026038256738
2016-05-23,php,46.772,-0.17729932977150753
2016-05-24,php,46.792,0.04275148626526892
2016-05-25,php,46.861,0.14735248734121242
2016-05-26,php,46.79,-0.15162681360116892
2016-05-27,php,46.665,-0.2675085860415205
2016-05-31,php,46.775,0.23544531424435355
2016-06-01,php,46.724,-0.1090920866703815
2016-06-02,php,46.688,-0.07707789530742026
2016-06-03,php,46.563,-0.2680938003218003
2016-06-06,php,46.493,-0.15044707101821153
2016-06-07,php,46.241,-0.5434913199120484
2016-06-08,php,46.187,-0.1168477217813102
2016-06-09,php,46.062,-0.27100581362251575
2016-06-10,php,45.917,-0.31528962071218913
2016-06-13,php,46.119,0.4389593731877195
2016-06-14,php,46.146,0.05852707043998428
2016-06-15,php,46.189,0.09313911974548894
2016-06-16,php,46.394,0.4428466025651723
2016-06-17,php,46.351,-0.09272737739194348
2016-06-20,php,46.418,0.14444482887441268
2016-06-21,php,46.363,-0.11855877052937558
2016-06-22,php,46.368,0.01078388026627408
2016-06-23,php,46.511,0.30792776191224114
2016-06-24,php,NA,NA
2016-06-27,php,46.866,NA
2016-06-28,php,47.073,0.44071223888257904
2016-06-29,php,47.052,-0.04462151468462849
2016-06-30,php,46.96,-0.19571975783536644
2016-07-01,php,47.007,0.10003512705396568
2016-07-05,php,46.833,-0.37084441477417407
2016-07-06,php,NA,NA
2016-07-07,php,46.9,NA
2016-07-08,php,47.04,0.29806281381379307
2016-07-11,php,47.095,0.11685346844085842
2016-07-12,php,47.163,0.14428486027062704
2016-07-13,php,47.394,0.4885951532850541
2016-07-14,php,47.248,-0.3085313408770052
2016-07-15,php,47.099,-0.31585556270901094
2016-07-18,php,46.877,-0.4724619327431512
2016-07-19,php,46.757,-0.25631729008384063
2016-07-20,php,46.844,0.1858955033684051
2016-07-21,php,47.064,0.46854453822637865
2016-07-22,php,47.163,0.21013093153317008
2016-07-25,php,47.096,-0.14216151515262787
2016-07-26,php,47.18,0.1782002253568837
2016-07-27,php,47.193,0.02755025289484791
2016-07-28,php,47.156,-0.07843220785965777
2016-07-29,php,47.085,-0.1506775467854382
2016-08-01,php,47.09,0.01061852934367557
2016-08-02,php,46.955,-0.2870967998886531
2016-08-03,php,47.026,0.15109439888374432
2016-08-04,php,47.031,0.01063185090894869
2016-08-05,php,47.014,-0.03615290591771902
2016-08-08,php,46.959,-0.11705491211309038
2016-08-09,php,46.883,-0.1619744178852578
2016-08-10,php,46.889,0.01279699698883973
2016-08-11,php,46.777,-0.23914772356854463
2016-08-12,php,46.733,-0.0941075890221299
2016-08-15,php,46.699,-0.07278020699716947
2016-08-16,php,46.535,-0.3518033531679343
2016-08-17,php,46.312,-0.4803610860970142
2016-08-18,php,46.373,0.13162865362774667
2016-08-19,php,46.306,-0.14458509839743172
2016-08-22,php,46.389,0.1790819832396373
2016-08-23,php,46.602,0.4581096504161941
2016-08-24,php,46.52,-0.1761131015101114
2016-08-25,php,46.581,0.1310405016678562
2016-08-26,php,46.489,-0.1977007198143532
2016-08-29,php,NA,NA
2016-08-30,php,46.349,NA
2016-08-31,php,46.467,0.254266642764156
2016-09-01,php,46.552,0.18275841206376597
2016-09-02,php,46.627,0.1609805131986608
2016-09-06,php,46.565,-0.1330586512734655
2016-09-07,php,46.597,0.06869754032439168
2016-09-08,php,46.554,-0.09232322369974176
2016-09-09,php,46.837,0.6060559716126068
2016-09-12,php,NA,NA
2016-09-13,php,47.098,NA
2016-09-14,php,47.437,0.7171977640057836
2016-09-15,php,47.543,0.2232049779070877
2016-09-16,php,47.571,0.05887671806221739
2016-09-19,php,47.726,0.32529908954845865
2016-09-20,php,47.868,0.2970899940245353
2016-09-21,php,47.855,-0.02716170634005088
2016-09-22,php,47.803,-0.10872066136040635
2016-09-23,php,47.835,0.06691900958650798
2016-09-26,php,47.94,0.2192639876107627
2016-09-27,php,48.218,0.5782166320869919
2016-09-28,php,48.265,0.09742649734705287
2016-09-29,php,48.217,-0.09950043315880563
2016-09-30,php,48.257,0.08292390134569949
2016-10-03,php,48.482,0.46517000530958974
2016-10-04,php,48.301,-0.37403306575924944
2016-10-05,php,48.249,-0.10771621963310274
2016-10-06,php,48.356,0.22152071581253985
2016-10-07,php,48.237,-0.24639479093613303
2016-10-11,php,48.28,0.08910347989465883
2016-10-12,php,48.497,0.4484544130862744
2016-10-13,php,48.581,0.17305676046901475
2016-10-14,php,48.473,-0.22255660679268985
2016-10-17,php,48.341,-0.27268800337680865
2016-10-18,php,48.521,0.3716632057984892
2016-10-19,php,48.367,-0.3178930924129908
2016-10-20,php,48.183,-0.3811501248173421
2016-10-21,php,48.041,-0.2951448767059439
2016-10-24,php,48.284,0.5045429857069905
2016-10-25,php,48.294,0.02070865007710587
2016-10-26,php,48.317,0.04761362667715652
2016-10-27,php,48.302,-0.03104979376833405
2016-10-28,php,48.515,0.4400060808523065
2016-10-31,php,NA,NA
2016-11-01,php,NA,NA
2016-11-02,php,48.485,NA
2016-11-03,php,NA,NA
2016-11-04,php,48.336,NA
2016-11-07,php,48.443,0.22112244102161505
2016-11-08,php,48.545,0.21033537675760883
2016-11-09,php,48.626,0.16671644577330724
2016-11-10,php,48.674,0.09866393400583816
2016-11-11,php,48.666,-0.01643723036370836
2016-11-14,php,48.908,0.4960347965680789
2016-11-15,php,49.13,0.4528863898613622
2016-11-16,php,49.18,0.10171906074893931
2016-11-17,php,49.219,0.07926910241398133
2016-11-18,php,49.419,0.40552378207685535
2016-11-21,php,49.773,0.713770269637326
2016-11-22,php,49.867,0.18867930125763263
2016-11-23,php,49.806,-0.12240026409511272
2016-11-28,php,49.923,0.2346359708363721
2016-11-29,php,49.777,-0.292878845262301
2016-11-30,php,NA,NA
2016-12-01,php,49.747,NA
2016-12-02,php,49.774,0.05425990627592192
2016-12-05,php,49.721,-0.10653802706284132
2016-12-06,php,49.709,-0.02413758434727242
2016-12-07,php,49.61,-0.1993576914555817
2016-12-08,php,49.7,0.18125067896255231
2016-12-09,php,49.649,-0.10266838011423474
2016-12-12,php,49.779,0.2614959047319676
2016-12-13,php,49.823,0.08835164527258854
2016-12-14,php,NA,NA
2016-12-15,php,49.802,NA
2016-12-16,php,NA,NA
2016-12-19,php,49.902,NA
2016-12-20,php,49.93,0.05609423979122674
2016-12-21,php,49.984,0.10809297047029708
2016-12-22,php,49.984,0
2016-12-23,php,49.975,-0.01800738307569105
2016-12-27,php,49.908,-0.13415698376890717
2016-12-28,php,49.812,-0.1925391689872935
2016-12-29,php,49.813,0.00200752823094063
2016-12-30,php,NA,NA
2017-01-03,php,49.769,NA
2017-01-04,php,49.788,0.03816908952796183
2017-01-05,php,49.732,-0.1125402048040236
2017-01-06,php,49.531,-0.4049852910386509
2017-01-09,php,49.466,-0.13131712948997176
