date,idr,myr,php,sgd,thb
2008-01-07,9454,3.2825,41.019,1.4344,33.458
2008-01-08,9455,3.272,41.024,1.4329,33.361
2008-01-09,9465,3.2725,40.849,1.4323,33.302
2008-01-10,NA,NA,40.628,1.431,33.191
2008-01-11,NA,3.2565,40.68,1.4282,33.178
2008-01-14,9427,3.258,40.599,1.4308,33.361
2008-01-15,9431,3.2565,40.577,1.4292,33.141
2008-01-16,9441,3.258,40.524,1.4277,33.133
2008-01-17,9445,3.281,40.723,1.432,33.144
2008-01-18,9477,3.282,40.959,1.4388,33.136
2008-01-21,9453,3.272,41.04,1.439,33.064
2008-01-22,9486,3.3005,41.087,1.4503,NA
2008-01-23,9403,NA,41.514,1.4391,33.19
2008-01-24,9365,3.269,41.325,1.4309,33.138
2008-01-25,9343,3.2425,41.132,1.4231,33.088
2008-01-28,9347,3.2435,40.939,1.4224,33.058
2008-01-29,9333,3.2365,40.919,1.4194,33.054
2008-01-30,9304,3.2395,40.698,1.4212,33.046
2008-01-31,9291,3.236,40.65,1.4184,33.042
2008-02-01,9223,NA,40.626,1.4164,33.027
2008-02-04,9230,3.2295,40.511,1.4151,32.965
2008-02-05,9227,3.232,40.558,1.4145,32.91
2008-02-06,9244,3.2315,40.706,1.4194,32.91
2008-02-07,NA,NA,40.687,NA,32.903
2008-02-08,9238,NA,40.737,NA,32.9
2008-02-11,9241,3.2375,40.661,1.4187,32.926
2008-02-12,9264,3.244,40.802,1.4184,32.92
2008-02-13,9269,3.235,40.814,1.4161,32.89
2008-02-14,9259,3.238,40.87,1.4192,32.881
2008-02-15,9186,3.2305,40.954,1.4142,32.829
2008-02-18,9137,3.221,40.871,1.4116,32.612
2008-02-19,9139,3.221,40.684,1.4116,32.517
2008-02-20,9174,3.2205,40.621,1.4114,32.514
2008-02-21,9169,3.221,40.717,1.4109,32.459
2008-02-22,9175,3.2161,40.718,1.4077,NA
2008-02-25,9176,3.2165,NA,1.405,32.348
2008-02-26,9076,3.2135,40.643,1.4052,32.292
2008-02-27,9067,3.203,40.483,1.4014,32.266
2008-02-28,9078,3.201,40.399,1.3947,32.179
2008-02-29,9051,3.189,40.36,1.3929,32.001
2008-03-03,9107,3.2,40.457,1.3965,32.6045
2008-03-04,9096,3.1905,40.662,1.3909,31.548
2008-03-05,9072,3.1815,40.678,1.3896,31.608
2008-03-06,9077,3.1685,40.696,1.3875,31.57
2008-03-07,NA,3.1735,40.634,1.3866,31.564
2008-03-10,9108,3.2015,40.812,1.3872,31.542
2008-03-11,9237,3.2015,41.074,1.3893,31.534
2008-03-12,9153,3.1835,41.279,1.3873,31.571
2008-03-13,9220,3.1625,41.168,1.3824,31.568
2008-03-14,9253,3.1685,41.417,1.3828,31.486
2008-03-17,9325,3.19,41.491,1.3856,31.412
2008-03-18,9262,3.1805,41.674,1.3815,31.404
2008-03-19,9196,3.1675,41.649,1.3795,31.262
2008-03-20,NA,NA,NA,1.3866,31.158
2008-03-21,NA,3.194,NA,NA,31.256
2008-03-24,9188,3.1995,41.58,1.3908,31.284
2008-03-25,9186,3.2,41.641,1.3861,31.427
2008-03-26,9194,3.1805,41.601,1.3793,31.594
2008-03-27,9210,3.196,41.61,1.3797,31.42
2008-03-28,9228,3.208,41.804,1.3809,31.397
2008-03-31,9217,3.1875,41.868,1.3799,31.465
2008-04-01,9199,3.18,41.756,1.3785,31.508
2008-04-02,9179,3.1875,41.681,1.3827,31.466
2008-04-03,9218,3.1895,41.528,1.3829,31.556
2008-04-04,9227,3.193,41.552,1.3842,31.599
2008-04-07,9218,3.1875,NA,1.3817,31.675
2008-04-08,9213,3.187,41.708,1.3812,NA
2008-04-09,9214,3.1835,41.721,1.3811,31.769
2008-04-10,9209,3.1525,41.708,1.3609,31.765
2008-04-11,9191,3.1525,41.651,1.3586,31.608
2008-04-14,9197,3.1615,41.637,1.3603,31.604
2008-04-15,9195,3.1625,41.72,NA,NA
2008-04-16,9207,3.163,41.8,1.357,NA
2008-04-17,9196,3.151,41.874,1.3511,31.564
2008-04-18,9193,3.147,41.875,1.3525,31.43
2008-04-21,9194,3.144,41.929,1.3535,31.426
2008-04-22,9191,3.142,41.875,1.3521,31.524
2008-04-23,9201,3.1315,41.918,1.3481,31.493
2008-04-24,9218,3.135,41.953,1.3517,31.425
2008-04-25,9223,3.1495,41.954,1.3581,31.55
2008-04-28,9239,3.1555,42.058,1.3625,31.655
2008-04-29,9234,3.1535,42.121,1.3599,31.727
2008-04-30,9234,3.158,42.192,1.3619,31.742
2008-05-02,9232,3.162,42.227,1.3622,NA
2008-05-05,9236,3.1635,42.315,1.3617,NA
2008-05-06,9227,3.148,42.332,1.3579,31.709
2008-05-07,9229,3.152,42.281,1.3585,31.707
2008-05-08,9261,3.2075,42.387,1.3741,31.732
2008-05-09,9254,3.2085,42.624,1.373,31.875
2008-05-12,9263,3.216,42.548,1.3704,31.914
2008-05-13,9258,3.2185,42.623,1.368,32.168
2008-05-14,9285,3.2505,42.709,1.3766,32.258
2008-05-15,9314,3.2725,42.819,1.3842,32.435
2008-05-16,9305,3.2535,42.79,1.375,32.413
2008-05-19,9296,NA,42.752,NA,32.347
2008-05-20,NA,3.2535,42.753,1.3691,NA
2008-05-21,9311,3.23,42.95,1.3652,32.132
2008-05-22,9315,3.2115,43.175,1.3587,31.889
2008-05-23,9340,3.2165,43.427,1.3616,31.893
2008-05-26,9342,3.2225,43.436,1.3601,NA
2008-05-27,9376,3.2485,43.568,1.3613,32.153
2008-05-28,9322,3.2425,43.7,1.3626,32.292
2008-05-29,9332,3.239,43.643,1.3638,32.268
2008-05-30,9318,3.2435,43.882,1.3651,32.444
2008-06-02,9310,3.2255,43.82,1.3633,32.458
2008-06-03,9313,3.2255,43.566,1.3631,32.512
2008-06-04,9316,3.233,43.699,1.3638,32.643
2008-06-05,9323,3.26,43.891,1.3697,32.673
2008-06-06,9328,3.2585,44.071,1.3665,32.857
2008-06-09,9354,3.2635,NA,1.3627,33.023
2008-06-10,9336,3.2695,44.15,1.3668,33.309
2008-06-11,9325,3.2715,44.422,1.3728,33.021
2008-06-12,9327,3.2738,44.459,1.3775,33.117
2008-06-13,9316,3.274,44.469,1.3785,33.149
2008-06-16,9326,NA,44.362,1.3757,33.161
2008-06-17,9317,3.2555,44.44,1.3671,33.298
2008-06-18,9285,3.2425,44.326,1.3663,33.225
2008-06-19,9290,3.2605,44.161,1.3678,33.175
2008-06-20,9287,3.2585,44.422,1.3673,33.407
2008-06-23,9265,3.264,44.406,1.3648,33.486
2008-06-24,9272,3.2655,44.527,1.3682,33.419
2008-06-25,9254,3.264,44.643,1.3677,33.535
2008-06-26,9228,3.2565,44.557,1.3644,33.575
2008-06-27,NA,3.2645,44.464,1.3646,33.562
2008-06-30,9225,3.2665,44.756,1.3616,33.581
2008-07-01,9215,3.266,44.896,1.3604,33.524
2008-07-02,9230,3.274,44.934,1.3626,NA
2008-07-03,9217,3.266,45.151,1.358,33.5337
2008-07-04,9219,3.2675,45.32,1.3609,33.497
2008-07-07,9209,3.266,45.551,1.3621,33.451
2008-07-08,9203,3.2595,45.513,1.3631,33.655
2008-07-09,9192,3.2525,45.797,1.363,33.687
2008-07-10,9172,3.2425,45.675,1.3612,33.688
2008-07-11,9163,3.2465,45.588,1.3602,33.671
2008-07-14,9155,3.236,45.747,1.3561,33.68
2008-07-15,9119,3.2145,45.492,1.3482,33.647
2008-07-16,9132,3.2235,45.264,1.3478,33.489
2008-07-17,9137,3.2285,45.477,1.3504,33.504
2008-07-18,9149,3.2425,45.251,1.3529,33.504
2008-07-21,9147,3.2365,44.51,1.3514,33.391
2008-07-22,9169,3.2415,44.395,1.3526,33.316
2008-07-23,9135,3.2415,44.648,1.3577,33.365
2008-07-24,9133,3.2435,44.131,1.362,33.368
2008-07-25,9136,3.2515,44.032,1.3611,33.458
2008-07-28,9113,3.2643,44.164,1.3638,33.448
2008-07-29,9133,3.259,44.017,1.3627,33.457
2008-07-30,NA,3.2625,44.301,1.367,33.494
2008-07-31,9118,3.263,44.14,1.3676,33.535
2008-08-01,9081,3.2615,44.21,1.3695,33.535
2008-08-04,9100,3.2655,44.213,1.3692,33.542
2008-08-05,9086,3.269,44.422,1.3743,33.545
2008-08-06,9063,3.2765,44.183,1.3774,33.603
2008-08-07,9114,3.284,43.842,1.3835,33.623
2008-08-08,9145,3.2965,43.904,1.3986,33.634
2008-08-11,9213,3.316,44.305,1.407,33.673
2008-08-12,9178,3.3335,44.433,1.4105,33.673
2008-08-13,9168,3.317,44.597,1.4052,NA
2008-08-14,8007,3.3305,44.632,1.4092,33.677
2008-08-15,9185,3.3415,44.92,1.4139,33.697
2008-08-18,NA,3.3355,NA,1.4123000000000001,33.797
2008-08-19,9191,3.337,45.264,1.4133,33.843
2008-08-20,9177,3.3315,45.45,1.4087,33.988
2008-08-21,9143,3.3425,45.629,1.4148,34.136
2008-08-22,9146,3.3405,45.576,1.4061,34.026
2008-08-25,9157,3.3675,NA,1.4191,33.911
2008-08-26,9179,3.39,45.601,1.4211,34.1
2008-08-27,9165,3.3725,45.934,1.417,34.233
2008-08-28,9157,3.376,45.862,1.4134,34.112
2008-08-29,9153,3.3895,45.685,1.416,34.062
2008-09-01,9163,NA,45.864,1.4216,34.17
2008-09-02,9192,3.423,46.271,1.4293,34.276
2008-09-03,9219,3.4395,46.486,1.434,34.475
2008-09-04,9208,3.429,46.597,1.4293,34.435
2008-09-05,9329,3.458,46.684,1.4364,34.416
2008-09-08,9284,3.4185,46.841,1.417,34.567
2008-09-09,9355,3.4525,46.397,1.4347,34.447
2008-09-10,9325,3.4585,46.786,1.4315,34.586
2008-09-11,9438,3.469,46.887,1.4403,34.607
2008-09-12,9445,3.4575,47.077,1.438,34.726
2008-09-15,9453,3.4475,46.968,1.4293,34.726
2008-09-16,9470,3.4525,46.979,1.4353,34.564
2008-09-17,9388,3.447,47.27,1.4357,34.359
2008-09-18,9414,3.4595,47.008,1.4338,34.209
2008-09-19,9380,3.462,47.206,1.4348,34.183
2008-09-22,9329,3.4175,46.662,1.4204,34.158
2008-09-23,9339,3.4015,46.253,1.4104,33.941
2008-09-24,9330,3.4205,46.516,1.4149,33.744
2008-09-25,9374,3.4285,46.458,1.4212,33.924
2008-09-26,9378,3.433,46.499,1.4222,34.019
2008-09-29,NA,3.4415,46.603,1.429,33.959
2008-09-30,NA,3.4575,46.917,1.4314,34.045
2008-10-01,NA,NA,NA,NA,34.024
2008-10-02,NA,NA,47.264,1.4386,33.947
2008-10-03,NA,3.476,46.98,1.4484,34.05
2008-10-06,9555,3.483,47.128,1.4581,34.187
2008-10-07,9657,3.4825,47.403,1.4609,34.366
2008-10-08,9593,3.4985,47.614,1.467,34.487
2008-10-09,9625,3.5025,47.662,1.4867,34.538
2008-10-10,9651,3.5115,47.556,1.4823,34.395
2008-10-13,9865,3.5103,47.718,1.4755,NA
2008-10-14,9708,3.4905,47.362,1.4599,34.266
2008-10-15,9772,3.5095,47.074,1.4689,34.09
2008-10-16,9821,3.5245,47.466,1.4813,34.101
2008-10-17,9785,3.525,48.045,1.4787,34.279
2008-10-20,9805,3.523,47.983,1.4782,34.257
2008-10-21,9804,3.5255,48.122,1.4765,34.265
2008-10-22,9880,3.5395,48.219,1.4954,34.342
2008-10-23,9930,3.5715,48.635,1.5029,34.479
2008-10-24,9963,3.575,48.942,1.5035,NA
2008-10-27,10315,NA,48.916,NA,34.687
2008-10-28,11743,3.5925,49.331,1.5121,34.746
2008-10-29,10900,3.573,49.378,1.4989,34.904
2008-10-30,10600,3.5525,49.011,1.4657,34.871
2008-10-31,10995,3.5625,48.746,1.4807,34.79
2008-11-03,10800,3.521,48.902,1.4727,34.986
2008-11-04,11102,3.5415,48.68,1.4857,34.964
2008-11-05,10920,3.5205,48.7,1.4703,34.985
2008-11-06,11098,3.543,48.078,1.4857,34.929
2008-11-07,11110,3.553,48.488,1.4935,35.04
2008-11-10,11000,3.5385,48.798,1.4857,35.027
2008-11-11,11163,3.5775,48.492,1.4964,34.945
2008-11-12,11521,3.589,48.804,1.5048,34.933
2008-11-13,11913,3.5965,48.993,1.5132,34.963
2008-11-14,11783,3.5915,49.411,1.5113,35.029
2008-11-17,11836,3.5965,49.315,1.5214,34.983
2008-11-18,11925,3.5997,49.611,1.5266,34.994
2008-11-19,11957,3.6095,49.953,1.5283,35.017
2008-11-20,12230,3.624,49.951,1.5298,35.026
2008-11-21,12300,3.6285,49.984,1.5327,35.121
2008-11-24,12400,3.63,49.984,1.5302,35.237
2008-11-25,12400,3.621,49.832,1.517,35.28
2008-11-26,12400,3.6218,49.592,1.5103,35.223
2008-11-27,12214,3.62,49.276,1.5116,35.303
2008-11-28,12151,3.6175,48.88,1.5072,35.345
2008-12-01,12224,3.6285,NA,1.5225,35.465
2008-12-02,12300,3.64,48.799,1.5283,35.695
2008-12-03,12125,3.64,49.471,1.5272,35.758
2008-12-04,12075,3.6362,49.289,1.5247,35.515
2008-12-05,11900,3.6375,49.239,1.5238,NA
2008-12-08,NA,NA,49.194,NA,35.675
2008-12-09,11363,3.6295,48.71,1.5111,35.627
2008-12-10,10885,3.6175,48.427,1.5019,NA
2008-12-11,11050,3.5875,48.259,1.4944,35.435
2008-12-12,11050,3.5495,47.918,1.4898,35.219
2008-12-15,11100,3.5675,47.926,1.4784,35.022
2008-12-16,11075,3.5545,47.725,1.4713,34.909
2008-12-17,10950,3.5315,47.39,1.4579,34.809
2008-12-18,10950,3.4835,46.969,NA,34.57
2008-12-19,11000,3.4675,46.708,1.4478,34.447
2008-12-22,11050,3.48,46.891,1.452,34.534
2008-12-23,11025,NA,47.202,1.4499,34.552
2008-12-24,11150,3.4745,47.485,1.4476,34.597
2008-12-26,NA,3.4795,NA,1.4433,34.757
2008-12-29,NA,NA,NA,1.4421,34.947
2008-12-30,10950,3.4825,NA,1.4434,35.055
2008-12-31,10950,3.464,NA,1.4392,NA
2009-01-02,NA,3.4715,NA,1.4525,34.926
2009-01-05,10950,3.4795,47.647,1.4607,NA
2009-01-06,11050,3.4985,47.264,1.4694,34.814
2009-01-07,10863,3.4975,47.065,1.4722,35.051
2009-01-08,10940,3.529,46.554,1.481,34.947
2009-01-09,11050,3.5425,46.831,1.4785,34.919
2009-01-12,11120,3.575,47.127,1.4877,34.851
2009-01-13,11221,3.5775,47.463,1.4899,34.944
2009-01-14,11168,3.5735,47.591,1.4873,34.969
2009-01-15,11193,3.593,47.145,1.497,34.884
2009-01-16,11169,3.58,47.39,1.489,34.908
2009-01-19,11163,3.57,47.163,1.4866,34.849
2009-01-20,11230,3.6055,46.992,1.5018,34.907
2009-01-21,11235,3.6105,47.372,1.5045,34.974
2009-01-22,11211,3.6115,47.472,1.4957,34.947
2009-01-23,11303,3.624,47.363,1.5046,34.911
2009-01-26,NA,NA,47.369,NA,34.91
2009-01-27,11275,NA,47.269,NA,34.899
2009-01-28,11351,3.6095,47.042,1.5012,34.914
2009-01-29,11330,3.6,46.948,1.504,34.896
2009-01-30,11355,3.6085,47.076,1.5082,34.926
2009-02-02,11700,NA,47.34,1.5158,34.926
2009-02-03,11719,3.6175,47.625,1.5077,34.982
2009-02-04,11685,3.6125,47.551,1.5078,34.951
2009-02-05,11788,3.6215,47.325,1.5088,34.949
2009-02-06,11750,3.6075,47.496,1.5066,34.935
2009-02-09,11700,NA,47.234,1.497,NA
2009-02-10,11775,3.5925,47.068,1.5008,NA
2009-02-11,11850,3.613,46.993,1.5087,35.008
2009-02-12,11866,3.6105,47.04,1.5082,35.045
2009-02-13,11785,3.616,47.132,1.5079,35.151
2009-02-16,11871,3.616,47.21,1.5133,NA
2009-02-17,11900,3.6325,47.35,1.5235,35.168
2009-02-18,11925,3.6565,47.749,1.5284,35.255
2009-02-19,11975,3.659,47.809,1.5291,35.328
2009-02-20,11988,3.6695,47.957,1.5343,35.48
2009-02-23,11950,3.6645,48.165,1.5227,35.706
2009-02-24,11938,3.6705,48.093,1.5316,35.599
2009-02-25,11935,3.6685,48.232,1.5282,35.737
2009-02-26,11975,3.6735,48.086,1.5343,35.775
2009-02-27,11980,3.6925,48.236,1.5412,NA
2009-03-02,12023,3.7255,48.662,1.5535,36.046
2009-03-03,12020,3.709,49.056,1.5486,36.215
2009-03-04,12033,3.7185,48.952,1.5537,36.182
2009-03-05,12025,3.7195,48.791,1.5521,36.157
2009-03-06,12065,3.72,48.651,1.5502,36.132
2009-03-09,NA,NA,48.676,1.5451,36.158
